base_id,place,latitude,longitude,poi_Transportation Facilities,poi_Leisure & Entertainment,poi_Companies & Enterprises,poi_Healthcare,poi_Commercial & Residential,poi_Tourist Attractions,poi_Automotive,poi_Life Services,poi_Science & Education & Culture,poi_Shopping & Consumer Goods,poi_Sports & Fitness,poi_Hotels & Accommodations,poi_Financial Institutions,poi_Dining & Cuisine
1837,江西电力设计院,28.688012,115.912077,32,14,35,23,29,1,14,61,20,97,2,27,6,82
1838,青山湖区光明科技景观塔（共享联通）,28.704594,115.951786,10,0,9,3,4,0,18,13,5,8,2,0,1,1
1839,青山湖区光明科技景观塔（共享联通）,28.704594,115.951786,10,0,9,3,4,0,18,13,5,8,2,0,1,1
1840,青山湖区光明科技景观塔（共享联通）,28.704594,115.951786,10,0,9,3,4,0,18,13,5,8,2,0,1,1
1841,新建西山镇政府,28.552402,115.627142,4,2,1,8,0,2,0,7,3,29,0,1,0,14
1842,新建西山镇政府,28.552167,115.62706,4,2,0,8,0,2,0,6,3,30,0,1,0,14
1843,南昌县黄马乡凤凰沟风景区,28.381035,116.00166,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1844,南昌县黄马乡凤凰沟风景区,28.381035,116.00166,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1845,南昌县黄马乡凤凰沟风景区,28.381057,116.001602,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1846,南昌县黄马乡凤凰沟风景区,28.381057,116.001602,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1847,南昌县黄马乡凤凰沟风景区,28.381057,116.001602,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1848,南昌县黄马乡凤凰沟风景区,28.381057,116.001602,0,0,0,0,0,4,0,3,0,0,0,0,0,1
1849,南昌县黄马,28.348157,116.012842,2,0,3,2,0,2,1,6,3,8,0,0,1,2
1850,南昌县黄马,28.348508,116.01275,3,0,4,2,0,2,1,5,3,10,0,0,1,2
1851,安义石鼻,28.734017,115.56818,2,0,4,4,1,0,0,8,3,23,0,2,4,12
1852,安义石鼻,28.734017,115.56818,2,0,4,4,1,0,0,8,3,23,0,2,4,12
1853,安义石鼻,28.734017,115.56818,2,0,4,4,1,0,0,8,3,23,0,2,4,12
1854,进贤高桥,28.366023,116.181548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,进贤高桥,28.366023,116.181548,5,0,5,7,0,0,3,13,2,41,0,0,4,16
1856,进贤高桥,28.366023,116.181548,5,0,5,7,0,0,3,13,2,41,0,0,4,16
1857,新建七里岗,28.854602,115.934495,2,0,3,2,0,0,1,7,1,22,0,2,1,13
1858,新建七里岗,28.854602,115.934495,2,0,3,2,0,0,1,7,1,22,0,2,1,13
1859,新建七里岗,28.854602,115.934495,2,0,3,2,0,0,1,7,1,22,0,2,1,13
1860,进贤宏达医疗器械公司,28.359093,116.250437,8,4,9,22,2,0,8,38,9,117,1,7,1,72
1861,进贤宏达医疗器械公司,28.359093,116.250437,8,4,9,22,2,0,8,38,9,117,1,7,1,72
1862,进贤宏达医疗器械公司,28.359093,116.250437,8,4,9,22,2,0,8,38,9,117,1,7,1,72
1863,进贤电信局,28.369826,116.264637,22,6,17,25,9,1,1,97,42,267,5,11,14,185
1864,进贤电信局,28.369826,116.264637,22,6,17,25,9,1,1,97,42,267,5,11,14,185
1865,进贤电信局,28.369826,116.264637,22,6,17,25,9,1,1,97,42,267,5,11,14,185
1866,进贤云桥吴家安置房,28.362025,116.2548,4,3,11,17,2,0,0,19,9,77,0,4,2,55
1867,红角洲南大医学院第一实验楼,28.650532,115.790552,7,0,0,0,0,2,0,0,20,0,2,0,0,0
1868,红角洲南大医学院第一实验楼,28.650503,115.790552,7,0,0,0,0,2,0,0,20,0,2,0,0,0
1869,红角洲南大医学院第一实验楼,28.650495,115.790552,7,0,0,0,0,2,0,0,20,0,2,0,0,0
1870,地铁三号线京东大道站隧道区间indr(京东大道站),28.695968,115.96773,35,0,58,8,13,4,6,8,10,15,4,5,4,32
1871,地铁三号线京东大道站隧道区间indr(京东大道站),28.695968,115.96773,35,0,58,8,13,4,6,8,10,15,4,5,4,32
1872,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.698268,115.903567,7,2,14,0,12,0,9,21,2,70,0,3,0,18
1873,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.698268,115.903567,7,2,14,0,12,0,9,21,2,70,0,3,0,18
1874,地铁三号线青山路口站隧道区间indr(青山路口站),28.690715,115.896622,37,0,18,30,16,1,2,40,21,41,1,9,17,49
1875,地铁三号线青山路口站隧道区间indr(青山路口站),28.690715,115.896622,37,0,18,30,16,1,2,40,21,41,1,9,17,49
1876,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.688473,115.8901,37,5,12,43,17,6,0,84,27,166,3,8,8,78
1877,地铁三号线八一馆站隧道区间indr(墩子塘站),28.688453,115.88985,39,7,11,44,17,6,0,80,26,172,3,6,9,82
1878,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.688363,115.88994,38,5,11,45,19,6,0,85,28,187,3,5,5,93
1879,地铁三号线八一馆站隧道区间indr(墩子塘站),28.688355,115.889953,38,5,11,45,19,6,0,85,28,189,3,5,5,90
1880,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.580292,115.907072,22,0,13,9,5,1,11,25,4,30,2,10,2,44
1881,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.580307,115.907145,22,0,13,9,5,1,10,24,4,31,2,11,2,43
1882,地铁三号线沥山站隧道区间indr(沥山站),28.559437,115.911432,32,9,21,5,10,0,48,22,6,46,6,10,6,46
1883,地铁三号线沥山站隧道区间indr(沥山站),28.559437,115.911432,32,9,21,5,10,0,48,22,6,46,6,10,6,46
1884,地铁三号线柏岗站隧道区间indr(柏岗站),28.547643,115.913233,15,1,10,6,3,1,9,18,3,34,0,5,4,18
1885,地铁三号线柏岗站隧道区间indr(柏岗站),28.547632,115.913242,15,1,10,6,3,1,9,18,3,34,0,5,4,18
1886,地铁三号线斗门站隧道区间indr(斗门站),28.532292,115.922795,13,1,14,5,3,0,20,18,3,44,4,3,0,32
1887,地铁三号线斗门站隧道区间indr(斗门站),28.532288,115.922797,13,1,14,5,3,0,20,18,3,44,4,3,0,32
1888,地铁三号线银三角北站隧道区间indr(银三角北站),28.52357,115.930628,16,4,5,14,3,0,6,25,7,51,2,1,0,70
1889,地铁三号线银三角北站隧道区间indr(银三角北站),28.523585,115.930617,16,4,5,16,3,0,6,25,7,52,2,1,0,70
1890,地铁三号线梁万站隧道区间indr(梁万站),28.693787,115.956205,34,0,51,2,12,0,0,10,6,11,3,3,4,14
1891,地铁三号线梁万站隧道区间indr(梁万站),28.693594,115.956095,37,0,52,2,12,0,0,9,6,10,3,3,4,13
1892,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.69183,115.945558,56,0,67,10,26,1,14,36,26,43,1,11,14,45
1893,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.691888,115.945672,57,0,67,10,27,1,14,36,27,40,1,11,14,44
1894,地铁三号线国威路站隧道区间indr(国威路站),28.690632,115.936247,16,4,15,16,6,0,9,44,31,63,2,22,2,54
1895,地铁三号线国威路站隧道区间indr(国威路站),28.690632,115.936257,16,4,15,16,6,0,9,44,31,62,2,22,2,54
1896,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.697045,115.918167,8,0,16,2,10,2,22,15,5,11,0,1,7,8
1897,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.697045,115.918167,8,0,16,2,10,2,22,15,5,11,0,1,7,8
1898,地铁三号线十字街站隧道区间indr(十字街站),28.657458,115.900875,47,21,49,12,17,1,11,106,32,308,18,52,6,254
1899,地铁三号线十字街站隧道区间indr(十字街站),28.657462,115.900878,47,21,49,12,17,1,11,106,32,307,18,52,6,254
1900,地铁三号线京家山站隧道区间indr(京家山站),28.641508,115.901933,28,3,24,16,9,1,31,39,11,41,0,5,8,36
1901,地铁三号线京家山站隧道区间indr(京家山站),28.641508,115.901933,28,3,24,16,9,1,31,39,11,41,0,5,8,36
1902,地铁三号线江铃站隧道区间indr(江铃站),28.626187,115.902442,11,3,2,1,7,0,3,12,5,48,1,7,3,22
1903,地铁三号线江铃站隧道区间indr(江铃站),28.626187,115.902442,11,3,2,1,7,0,3,12,5,48,1,7,3,22
1904,地铁三号线施尧站隧道区间indr(施尧站),28.61818,115.902907,13,2,5,12,7,1,16,26,4,34,1,2,1,28
1905,地铁三号线施尧站隧道区间indr(施尧站),28.61818,115.902907,13,2,5,12,7,1,16,26,4,34,1,2,1,28
1906,地铁三号线八大山人站隧道区间indr(八大山人站),28.604967,115.903645,9,1,3,3,3,2,26,6,4,13,0,1,0,7
1907,地铁三号线八大山人站隧道区间indr(八大山人站),28.60496,115.903653,9,1,3,3,3,2,26,6,4,13,0,1,0,7
1908,地铁三号线邓埠站隧道区间indr(邓埠站),28.593543,115.904702,13,7,15,7,3,0,53,33,11,30,1,6,7,57
1909,地铁三号线邓埠站隧道区间indr(邓埠站),28.593543,115.904702,13,7,15,7,3,0,53,33,11,30,1,6,7,57
1910,地铁三号线六眼井站隧道区间indr(六眼井站),28.67309,115.889297,26,7,31,26,16,7,0,74,19,104,8,25,4,63
1911,地铁三号线六眼井站隧道区间indr(六眼井站),28.673077,115.889302,26,7,31,26,16,7,0,73,19,105,8,25,4,63
1912,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662815,115.895398,31,10,28,8,26,30,4,67,16,90,4,13,6,101
1913,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662815,115.895398,31,10,28,8,26,30,4,67,16,90,4,13,6,101
1914,地铁三号线京东大道站隧道区间indr(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
1915,地铁三号线京东大道站隧道区间indr(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
1916,地铁三号线京东大道站隧道区间indr(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
1917,地铁三号线京东大道站隧道区间indr(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
1918,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.698408,115.903768,8,2,15,1,11,0,8,22,2,71,0,3,0,13
1919,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
1920,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.698408,115.903768,8,2,15,1,11,0,8,22,2,71,0,3,0,13
1921,地铁三号线上沙沟站隧道区间indr(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
1922,地铁三号线青山路口站隧道区间indr(青山路口站),28.69064,115.89684,36,0,20,34,18,1,2,41,21,41,1,9,19,49
1923,地铁三号线青山路口站隧道区间indr(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
1924,地铁三号线青山路口站隧道区间indr(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
1925,地铁三号线青山路口站隧道区间indr(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
1926,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.68833,115.890032,38,5,11,44,19,6,1,88,29,188,3,5,5,94
1927,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.688322,115.889876,38,6,11,44,18,6,1,83,28,187,3,5,5,96
1928,地铁三号线八一馆站隧道区间indr(墩子塘站),28.688348,115.88993,38,5,11,44,19,6,0,85,28,189,3,5,5,93
1929,地铁三号线八一馆站隧道区间indr(墩子塘站),28.678864,115.886743,60,75,22,34,39,24,5,203,38,883,20,44,16,407
1930,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.688327,115.889982,38,5,11,43,19,6,1,85,29,187,3,5,5,94
1931,地铁三号线墩子塘站隧道区间indr(墩子塘站),28.688322,115.889876,38,6,11,44,18,6,1,83,28,187,3,5,5,96
1932,地铁三号线八一馆站隧道区间indr(墩子塘站),28.688327,115.889982,38,5,11,43,19,6,1,85,29,187,3,5,5,94
1933,地铁三号线八一馆站隧道区间indr(墩子塘站),28.678864,115.886743,60,75,22,34,39,24,5,203,38,883,20,44,16,407
1934,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.580302,115.907152,22,0,13,9,5,1,11,24,4,30,2,11,2,43
1935,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
1936,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.580302,115.907152,22,0,13,9,5,1,11,24,4,30,2,11,2,43
1937,地铁三号线振兴大道站隧道区间indr(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
1938,地铁三号线沥山站隧道区间indr(沥山站),28.559442,115.911427,32,9,21,4,10,0,48,21,6,45,6,9,6,46
1939,地铁三号线沥山站隧道区间indr(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
1940,地铁三号线沥山站隧道区间indr(沥山站),28.559442,115.911427,32,9,21,4,10,0,48,21,6,45,6,9,6,46
1941,地铁三号线沥山站隧道区间indr(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
1942,地铁三号线柏岗站隧道区间indr(柏岗站),28.547607,115.913213,15,1,10,6,3,1,9,18,2,34,0,5,4,17
1943,地铁三号线柏岗站隧道区间indr(柏岗站),28.547441,115.91339,13,0,10,6,3,1,9,19,3,34,0,5,4,21
1944,地铁三号线柏岗站隧道区间indr(柏岗站),28.547605,115.913208,15,1,10,6,3,1,9,18,2,34,0,5,4,17
1945,地铁三号线柏岗站隧道区间indr(柏岗站),28.547441,115.91339,13,0,10,6,3,1,9,19,3,34,0,5,4,21
1946,地铁三号线斗门站隧道区间段indr(斗门站),28.532302,115.922793,13,1,14,5,3,0,20,18,3,44,4,3,0,32
1947,地铁三号线斗门站隧道区间段indr(斗门站),28.531799,115.923804,13,2,14,5,5,1,20,25,4,42,4,3,0,38
1948,地铁三号线斗门站隧道区间段indr(斗门站),28.532302,115.922793,13,1,14,5,3,0,20,18,3,44,4,3,0,32
1949,地铁三号线斗门站隧道区间段indr(斗门站),28.531799,115.923804,13,2,14,5,5,1,20,25,4,42,4,3,0,38
1950,地铁三号线银三角北站隧道区间indr(银三角北站),28.523585,115.930617,16,4,5,16,3,0,6,25,7,52,2,1,0,70
1951,地铁三号线银三角北站隧道区间indr(银三角北站),28.523918,115.930341,15,4,6,15,2,0,6,30,7,56,2,1,0,70
1952,地铁三号线银三角北站隧道区间indr(银三角北站),28.523585,115.930617,16,4,5,16,3,0,6,25,7,52,2,1,0,70
1953,地铁三号线银三角北站隧道区间indr(银三角北站),28.523918,115.930341,15,4,6,15,2,0,6,30,7,56,2,1,0,70
1954,地铁三号线梁万站隧道区间indr(梁万站),28.693594,115.956095,37,0,52,2,12,0,0,9,6,10,3,3,4,13
1955,地铁三号线梁万站隧道区间indr(梁万站),28.693594,115.956095,37,0,52,2,12,0,0,9,6,10,3,3,4,13
1956,地铁三号线梁万站隧道区间indr(梁万站),28.693594,115.956095,37,0,52,2,12,0,0,9,6,10,3,3,4,13
1957,地铁三号线梁万站隧道区间indr(梁万站),28.693594,115.956095,37,0,52,2,12,0,0,9,6,10,3,3,4,13
1958,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.691908,115.945563,56,0,66,10,26,1,15,36,26,40,1,11,14,45
1959,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.691292,115.943686,46,1,45,8,19,2,5,29,19,38,4,3,6,36
1960,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.691292,115.943686,46,1,45,8,19,2,5,29,19,38,4,3,6,36
1961,地铁三号线火炬广场站隧道区间indr(火炬广场站),28.691292,115.943686,46,1,45,8,19,2,5,29,19,38,4,3,6,36
1962,地铁三号线国威路站隧道区间indr(国威路站),28.690508,115.935994,17,5,15,16,6,0,9,47,34,62,1,22,2,55
1963,地铁三号线国威路站隧道区间indr(国威路站),28.690508,115.935994,17,5,15,16,6,0,9,47,34,62,1,22,2,55
1964,地铁三号线国威路站隧道区间indr(国威路站),28.690508,115.935994,17,5,15,16,6,0,9,47,34,62,1,22,2,55
1965,地铁三号线国威路站隧道区间indr(国威路站),28.690508,115.935994,17,5,15,16,6,0,9,47,34,62,1,22,2,55
1966,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.697175,115.918052,10,1,15,2,11,2,23,15,5,11,0,2,7,8
1967,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.696516,115.918361,8,0,14,2,6,2,20,12,4,10,0,0,1,9
1968,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.696516,115.918361,8,0,14,2,6,2,20,12,4,10,0,0,1,9
1969,地铁三号线青山湖西站隧道区间indr(青山湖西站),28.696516,115.918361,8,0,14,2,6,2,20,12,4,10,0,0,1,9
1970,地铁三号线十字街站隧道区间indr(十字街站),28.657471,115.901041,48,21,51,12,17,1,11,105,32,303,18,52,6,253
1971,地铁三号线十字街站隧道区间indr(十字街站),28.65792,115.900833,46,21,46,11,17,1,10,105,33,273,17,50,6,253
1972,地铁三号线十字街站隧道区间indr(十字街站),28.65792,115.900833,46,21,46,11,17,1,10,105,33,273,17,50,6,253
1973,地铁三号线十字街站隧道区间indr(十字街站),28.65792,115.900833,46,21,46,11,17,1,10,105,33,273,17,50,6,253
1974,地铁三号线京家山站隧道区间indr(京家山站),28.641517,115.901938,28,3,23,16,9,1,31,38,11,41,0,5,8,36
1975,地铁三号线京家山站隧道区间indr(京家山站),28.642299,115.901747,25,1,24,5,11,0,40,33,7,26,0,5,9,29
1976,地铁三号线京家山站隧道区间indr(京家山站),28.641517,115.901938,28,3,23,16,9,1,31,38,11,41,0,5,8,36
1977,地铁三号线京家山站隧道区间indr(京家山站),28.642299,115.901747,25,1,24,5,11,0,40,33,7,26,0,5,9,29
1978,地铁三号线江铃站隧道区间indr(江铃站),28.626187,115.902442,11,3,2,1,7,0,3,12,5,48,1,7,3,22
1979,地铁三号线江铃站隧道区间indr(江铃站),28.627229,115.902517,11,3,3,4,8,0,5,16,5,49,1,7,2,25
1980,地铁三号线江铃站隧道区间indr(江铃站),28.626187,115.902442,11,3,2,1,7,0,3,12,5,48,1,7,3,22
1981,地铁三号线江铃站隧道区间indr(江铃站),28.627229,115.902517,11,3,3,4,8,0,5,16,5,49,1,7,2,25
1982,地铁三号线施尧站隧道区间indr(施尧站),28.618247,115.9029,13,2,5,12,7,1,16,26,4,34,1,2,1,27
1983,地铁三号线施尧站隧道区间indr(施尧站),28.61937,115.902979,13,1,5,11,6,1,23,26,3,37,1,2,1,27
1984,地铁三号线施尧站隧道区间indr(施尧站),28.618233,115.902895,13,2,5,12,7,1,16,26,4,34,1,2,1,27
1985,地铁三号线施尧站隧道区间indr(施尧站),28.61937,115.902979,13,1,5,11,6,1,23,26,3,37,1,2,1,27
1986,地铁三号线八大山人站隧道区间indr(八大山人站),28.60496,115.903653,9,1,3,3,3,2,26,6,4,13,0,1,0,7
1987,地铁三号线八大山人站隧道区间indr(八大山人站),28.606995,115.903588,8,1,4,3,3,2,39,7,4,14,0,3,0,5
1988,地铁三号线八大山人站隧道区间indr(八大山人站),28.60496,115.903653,9,1,3,3,3,2,26,6,4,13,0,1,0,7
1989,地铁三号线八大山人站隧道区间indr(八大山人站),28.606995,115.903588,8,1,4,3,3,2,39,7,4,14,0,3,0,5
1990,地铁三号线邓埠站隧道区间indr(邓埠站),28.593532,115.904687,13,7,15,7,3,0,54,34,11,30,1,6,7,57
1991,地铁三号线邓埠站隧道区间indr(邓埠站),28.593121,115.905165,11,7,15,8,3,0,41,33,12,28,1,6,3,61
1992,地铁三号线邓埠站隧道区间indr(邓埠站),28.593547,115.904688,13,7,15,7,3,0,54,33,11,30,1,6,7,57
1993,地铁三号线邓埠站隧道区间indr(邓埠站),28.593121,115.905165,11,7,15,8,3,0,41,33,12,28,1,6,3,61
1994,地铁三号线六眼井站隧道区间indr(六眼井站),28.672897,115.889192,26,7,33,28,16,4,0,76,18,103,8,25,4,63
1995,地铁三号线六眼井站隧道区间indr(六眼井站),28.672963,115.889126,26,7,33,30,16,6,0,74,19,100,8,25,4,60
1996,地铁三号线六眼井站隧道区间indr(六眼井站),28.672963,115.889126,26,7,33,30,16,6,0,74,19,100,8,25,4,60
1997,地铁三号线六眼井站隧道区间indr(六眼井站),28.672963,115.889126,26,7,33,30,16,6,0,74,19,100,8,25,4,60
1998,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662554,115.895445,30,7,13,8,25,29,4,64,14,93,4,11,5,96
1999,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662986,115.895277,33,11,35,11,25,30,4,66,17,88,5,12,8,104
2000,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662986,115.895277,33,11,35,11,25,30,4,66,17,88,5,12,8,104
2001,地铁三号线绳金塔站隧道区间indr(绳金塔站),28.662986,115.895277,33,11,35,11,25,30,4,66,17,88,5,12,8,104
2002,地铁三号线京东大道站lampsite(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
2003,地铁三号线京东大道站lampsite(京东大道站),28.69575,115.968439,34,0,58,4,12,4,6,4,11,10,4,2,4,11
2004,地铁三号线京东大道站lampsite(京东大道站),28.69591,115.968123,36,0,61,6,12,4,6,5,12,14,4,3,4,23
2005,地铁三号线京东大道站lampsite(京东大道站),28.69591,115.968123,36,0,61,6,12,4,6,5,12,14,4,3,4,23
2006,地铁三号线京东大道站lampsite(京东大道站),28.69591,115.968123,36,0,61,6,12,4,6,5,12,14,4,3,4,23
2007,地铁三号线上沙沟站lampsite(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
2008,地铁三号线上沙沟站lampsite(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
2009,地铁三号线上沙沟站lampsite(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
2010,地铁三号线上沙沟站lampsite(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
2011,地铁三号线上沙沟站lampsite(上沙沟站),28.697658,115.907027,12,2,16,0,10,1,20,15,7,58,1,1,0,15
2012,地铁三号线青山路口站lampsite(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
2013,地铁三号线青山路口站lampsite(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
2014,地铁三号线青山路口站lampsite(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
2015,地铁三号线青山路口站lampsite(青山路口站),28.69063,115.896858,36,0,20,34,18,1,2,42,21,41,1,9,19,50
2016,地铁三号线青山路口站lampsite(青山路口站),28.690547,115.896707,34,0,17,31,16,1,2,40,21,40,1,8,19,49
2017,地铁三号线八一馆站lampsite(墩子塘站),28.688302,115.889968,38,5,11,45,19,6,1,86,28,188,3,5,5,93
2018,地铁三号线墩子塘站lampsite(墩子塘站),28.688322,115.889876,38,6,11,44,18,6,1,83,28,187,3,5,5,96
2019,地铁三号线八一馆站lampsite(墩子塘站),28.678864,115.886743,60,75,22,34,39,24,5,203,38,883,20,44,16,407
2020,地铁三号线墩子塘站lampsite(墩子塘站),28.688317,115.890045,37,5,11,44,18,6,1,87,29,187,3,5,5,95
2021,地铁三号线八一馆站lampsite(墩子塘站),28.688317,115.890045,37,5,11,44,18,6,1,87,29,187,3,5,5,95
2022,地铁三号线八一馆站lampsite(墩子塘站),28.688338,115.88998,38,5,11,43,19,6,1,85,29,188,3,5,5,92
2023,地铁三号线墩子塘站lampsite(墩子塘站),28.688363,115.889942,38,5,11,45,19,6,0,85,28,187,3,5,5,92
2024,地铁三号线墩子塘站lampsite(墩子塘站),28.688363,115.889943,38,5,11,45,19,6,0,85,28,187,3,5,5,92
2025,地铁三号线墩子塘站lampsite(墩子塘站),28.688363,115.889943,38,5,11,45,19,6,0,85,28,187,3,5,5,92
2026,地铁三号线八一馆站lampsite(墩子塘站),28.688327,115.889958,38,5,11,44,19,6,1,85,28,188,3,5,5,94
2027,地铁三号线振兴大道站lampsite(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
2028,地铁三号线振兴大道站lampsite(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
2029,地铁三号线振兴大道站lampsite(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
2030,地铁三号线振兴大道站lampsite(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
2031,地铁三号线振兴大道站lampsite(振兴大道站),28.578774,115.90783,22,2,10,10,5,1,11,21,4,28,1,7,2,42
2032,地铁三号线沥山站lampsite(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
2033,地铁三号线沥山站lampsite(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
2034,地铁三号线沥山站lampsite(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
2035,地铁三号线沥山站lampsite(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
2036,地铁三号线沥山站lampsite(沥山站),28.559786,115.911243,28,9,19,4,10,0,48,15,4,33,5,8,6,22
2037,地铁三号线柏岗站lampsite(柏岗站),28.547441,115.91339,13,0,10,6,3,1,9,19,3,34,0,5,4,21
2038,地铁三号线柏岗站lampsite(柏岗站),28.547441,115.91339,13,0,10,6,3,1,9,19,3,34,0,5,4,21
2039,地铁三号线柏岗站lampsite(柏岗站),28.547441,115.91339,13,0,10,6,3,1,9,19,3,34,0,5,4,21
